"paperID"	"obsID"	"measCat"	"n1i"	"m1i"	"sd1i"	"n2i"	"m2i"	"sd2i"	"measQuality"	"ecosystCat"	"studyType"	"InvNfix"	"NatNfix"	"Nfix"	"invGenera"	"traitCat"	"InvArea_qualRank"	"InvArea_cwm"	"InvSpInvArea_qualRank"	"InvSpInvArea_cwm"	"NatArea_qualRank"	"NatArea_cwm"	"CWMDiff_cwm"	"CWMDiff2_cwm"	"yi"	"vi"	"CWMDiff_qualRank"	"CWMDiff2_qualRank"	"sourceOverlap"
"560"	60	60.04	"soiln"	10	0.19	0.0347850542618522	10	0.175	0.0347850542618522	"NoAgg.NoConv"	"grassland"	"field study"	"Non-N-fixing"	"N-fixers present"	"Resident N-fixers only"	"Hieracium"	"percN"	4	NA	4	1.2873493	4	NA	NA	NA	0.412955986706887	0.204263316173926	8	8	"PaperInPreviousMeta"
"561"	60	60.04	"soilcn"	10	15.7578947368421	2.38235951374852	10	11.7314285714286	2.58506708647685	"Agg.Conv"	"grassland"	"field study"	"Non-N-fixing"	"N-fixers present"	"Resident N-fixers only"	"Hieracium"	"cn"	1	27.996938	2	42.60118	1	22.227612	5.769326	20.373568	1.55119530671072	0.260155171989034	2	3	"PaperInPreviousMeta"
"562"	60	60.04	"soilcn"	10	15.7578947368421	2.38235951374852	10	11.7314285714286	2.58506708647685	"Agg.Conv"	"grassland"	"field study"	"Non-N-fixing"	"N-fixers present"	"Resident N-fixers only"	"Hieracium"	"percN"	4	NA	4	1.2873493	4	NA	NA	NA	1.55119530671072	0.260155171989034	8	8	"PaperInPreviousMeta"
"563"	60	60.05	"soiln"	10	0.197	0.0347850542618522	10	0.175	0.0347850542618522	"NoAgg.NoConv"	"grassland"	"field study"	"Non-N-fixing"	"N-fixers present"	"Resident N-fixers only"	"Hieracium"	"cn"	1	27.996938	2	42.60118	1	22.227612	5.769326	20.373568	0.605668780503435	0.209170866791913	2	3	"PaperInPreviousMeta"
"564"	60	60.05	"soiln"	10	0.197	0.0347850542618522	10	0.175	0.0347850542618522	"NoAgg.NoConv"	"grassland"	"field study"	"Non-N-fixing"	"N-fixers present"	"Resident N-fixers only"	"Hieracium"	"percN"	4	NA	4	1.2873493	4	NA	NA	NA	0.605668780503435	0.209170866791913	8	8	"PaperInPreviousMeta"
"565"	60	60.05	"som"	10	2.864	0.452205705404078	10	2.053	0.452205705404078	"NoAgg.NoConv"	"grassland"	"field study"	"Non-N-fixing"	"N-fixers present"	"Resident N-fixers only"	"Hieracium"	"cn"	1	27.996938	2	42.60118	1	22.227612	5.769326	20.373568	1.7174733600989	0.273742868566235	2	3	"PaperInPreviousMeta"
"566"	60	60.05	"som"	10	2.864	0.452205705404078	10	2.053	0.452205705404078	"NoAgg.NoConv"	"grassland"	"field study"	"Non-N-fixing"	"N-fixers present"	"Resident N-fixers only"	"Hieracium"	"percN"	4	NA	4	1.2873493	4	NA	NA	NA	1.7174733600989	0.273742868566235	8	8	"PaperInPreviousMeta"
"567"	60	60.05	"soilcn"	10	14.5380710659898	2.29767514129623	10	11.7314285714286	2.58506708647685	"Agg.Conv"	"grassland"	"field study"	"Non-N-fixing"	"N-fixers present"	"Resident N-fixers only"	"Hieracium"	"cn"	1	27.996938	2	42.60118	1	22.227612	5.769326	20.373568	1.09902485341801	0.230196390710762	2	3	"PaperInPreviousMeta"
"568"	60	60.05	"soilcn"	10	14.5380710659898	2.29767514129623	10	11.7314285714286	2.58506708647685	"Agg.Conv"	"grassland"	"field study"	"Non-N-fixing"	"N-fixers present"	"Resident N-fixers only"	"Hieracium"	"percN"	4	NA	4	1.2873493	4	NA	NA	NA	1.09902485341801	0.230196390710762	8	8	"PaperInPreviousMeta"
"569"	60	60.06	"soiln"	10	0.177	0.0347850542618522	10	0.175	0.0347850542618522	"NoAgg.NoConv"	"grassland"	"field study"	"Non-N-fixing"	"N-fixers present"	"Resident N-fixers only"	"Hieracium"	"cn"	1	27.996938	2	42.60118	1	22.227612	5.769326	20.373568	0.055060798227585	0.200075792287536	2	3	"PaperInPreviousMeta"
"570"	60	60.06	"soiln"	10	0.177	0.0347850542618522	10	0.175	0.0347850542618522	"NoAgg.NoConv"	"grassland"	"field study"	"Non-N-fixing"	"N-fixers present"	"Resident N-fixers only"	"Hieracium"	"percN"	4	NA	4	1.2873493	4	NA	NA	NA	0.055060798227585	0.200075792287536	8	8	"PaperInPreviousMeta"
"571"	60	60.06	"soilcn"	10	12.9887005649718	2.55613420204475	10	11.7314285714286	2.58506708647685	"Agg.Conv"	"grassland"	"field study"	"Non-N-fixing"	"N-fixers present"	"Resident N-fixers only"	"Hieracium"	"cn"	1	27.996938	2	42.60118	1	22.227612	5.769326	20.373568	0.468374179238669	0.205484359294437	2	3	"PaperInPreviousMeta"
"572"	60	60.06	"soilcn"	10	12.9887005649718	2.55613420204475	10	11.7314285714286	2.58506708647685	"Agg.Conv"	"grassland"	"field study"	"Non-N-fixing"	"N-fixers present"	"Resident N-fixers only"	"Hieracium"	"percN"	4	NA	4	1.2873493	4	NA	NA	NA	0.468374179238669	0.205484359294437	8	8	"PaperInPreviousMeta"
"573"	60	60.06	"som"	10	2.299	0.452205705404078	10	2.053	0.452205705404078	"NoAgg.NoConv"	"grassland"	"field study"	"Non-N-fixing"	"N-fixers present"	"Resident N-fixers only"	"Hieracium"	"cn"	1	27.996938	2	42.60118	1	22.227612	5.769326	20.373568	0.520959860153304	0.206784979397274	2	3	"PaperInPreviousMeta"
"574"	60	60.06	"som"	10	2.299	0.452205705404078	10	2.053	0.452205705404078	"NoAgg.NoConv"	"grassland"	"field study"	"Non-N-fixing"	"N-fixers present"	"Resident N-fixers only"	"Hieracium"	"percN"	4	NA	4	1.2873493	4	NA	NA	NA	0.520959860153304	0.206784979397274	8	8	"PaperInPreviousMeta"
"575"	61	61.01	"nh"	5	2.441	5.163	5	13.721	6.565	"NoAgg.Conv"	"wetland"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Phragmites"	"percN"	2	2.9274286	2	2.9274286	1	2.27615485	0.65127375	0.65127375	-1.7241656977293	0.548637367661318	3	3	"PaperInPreviousMeta"
"576"	61	61.01	"soiln"	5	0.563	0.116	5	0.595	0.229	"NoAgg.NoConv"	"wetland"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Phragmites"	"percN"	2	2.9274286	2	2.9274286	1	2.27615485	0.65127375	0.65127375	-0.159139211060081	0.401266264424841	3	3	"PaperInPreviousMeta"
"577"	61	61.02	"soiln"	5	0.563	0.116	5	0.564	0.14	"NoAgg.NoConv"	"wetland"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Phragmites"	"percN"	4	NA	4	2.9274286	4	NA	NA	NA	-0.00702158074207854	0.400002465129806	8	8	"PaperInPreviousMeta"
"578"	61	61.02	"nh"	5	2.441	5.163	5	2.329	3.423	"NoAgg.Conv"	"wetland"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Phragmites"	"percN"	4	NA	4	2.9274286	4	NA	NA	NA	0.0230814119325997	0.40002663757884	8	8	"PaperInPreviousMeta"
"579"	61	61.03	"nh"	16	0.204	4.28559865907515	16	0.271666666666667	4.95512236198282	"Agg.Conv"	"wetland"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Phragmites"	"percN"	2	2.9274286	2	2.9274286	1	2.27615485	0.65127375	0.65127375	-0.0142382684072766	0.125003167629488	3	3	"PaperInPreviousMeta"
"580"	61	61.04	"nh"	16	0.204	4.28559865907515	16	0.3405	7.69594876975326	"Agg.Conv"	"wetland"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Phragmites"	"percN"	2	2.9274286	2	2.9274286	2	1.51	1.4174286	1.4174286	-0.0213613561125935	0.125007129805234	4	4	"PaperInPreviousMeta"
"581"	62	62.23	"som"	10	9.01	4.17420651142226	10	9.95	8.44328135264957	"NoAgg.NoConv"	"shrubland"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Rhododendron"	"percN"	3	1.1199375	3	1.1199375	3	1.2990059718982	-0.1790684718982	-0.1790684718982	-0.135161938271055	0.20045671873893	6	6	"PaperInPreviousMeta"
"582"	62	62.23	"nh"	10	5.66	2.46657657493134	10	3.08	0.569209978830308	"NoAgg.Conv"	"shrubland"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Rhododendron"	"percN"	3	1.1199375	3	1.1199375	3	1.2990059718982	-0.1790684718982	-0.1790684718982	1.38031639013731	0.247631833422042	6	6	"PaperInPreviousMeta"
"583"	62	62.23	"no"	10	0.58	0.189736659610103	10	0.5	0.0316227766016838	"NoAgg.Conv"	"shrubland"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Rhododendron"	"percN"	3	1.1199375	3	1.1199375	3	1.2990059718982	-0.1790684718982	-0.1790684718982	0.563260524754982	0.207931560468681	6	6	"PaperInPreviousMeta"
"584"	62	62.23	"toti"	10	6.24	2.4738633753706	10	3.58	0.570087712549569	"Agg.Conv"	"shrubland"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Rhododendron"	"percN"	3	1.1199375	3	1.1199375	3	1.2990059718982	-0.1790684718982	-0.1790684718982	1.41902604382178	0.250340872826113	6	6	"PaperInPreviousMeta"
"585"	62	62.24	"no"	10	0.65	0.25298221281347	10	0.59	0.158113883008419	"NoAgg.Conv"	"shrubland"	"field study"	"Non-N-fixing"	"N-fixers present"	"Resident N-fixers only"	"Rhododendron"	"percN"	3	1.1199375	3	1.1199375	3	1.43527947216248	-0.31534197216248	-0.31534197216248	0.272380766413682	0.201854782047803	6	6	"PaperInPreviousMeta"
"586"	62	62.24	"nh"	10	6.18	2.78280434094817	10	3.66	1.64438438328756	"NoAgg.Conv"	"shrubland"	"field study"	"Non-N-fixing"	"N-fixers present"	"Resident N-fixers only"	"Rhododendron"	"percN"	3	1.1199375	3	1.1199375	3	1.43527947216248	-0.31534197216248	-0.31534197216248	1.05585468014183	0.227870727639435	6	6	"PaperInPreviousMeta"
"587"	62	62.24	"toti"	10	6.83	2.79427987145168	10	4.25	1.65196852270254	"Agg.Conv"	"shrubland"	"field study"	"Non-N-fixing"	"N-fixers present"	"Resident N-fixers only"	"Rhododendron"	"percN"	3	1.1199375	3	1.1199375	3	1.43527947216248	-0.31534197216248	-0.31534197216248	1.07641912759379	0.228966953456244	6	6	"PaperInPreviousMeta"
"588"	62	62.24	"som"	10	14.1	7.62108916100579	10	10.05	3.25714598997343	"NoAgg.NoConv"	"shrubland"	"field study"	"Non-N-fixing"	"N-fixers present"	"Resident N-fixers only"	"Rhododendron"	"percN"	3	1.1199375	3	1.1199375	3	1.43527947216248	-0.31534197216248	-0.31534197216248	0.661802579407781	0.21094956635277	6	6	"PaperInPreviousMeta"
"589"	62	62.25	"toti"	10	7.25	2.97674318677309	10	3.79	3.23187252223846	"Agg.Conv"	"shrubland"	"field study"	"Non-N-fixing"	"N-fixers present"	"Resident N-fixers only"	"Rhododendron"	"percN"	3	1.1199375	3	1.1199375	3	1.39662312197581	-0.27668562197581	-0.27668562197581	1.06647367162164	0.228434152306554	6	6	"PaperInPreviousMeta"
"590"	62	62.25	"som"	10	11.89	7.30486139498896	10	11.56	3.54175097938858	"NoAgg.NoConv"	"shrubland"	"field study"	"Non-N-fixing"	"N-fixers present"	"Resident N-fixers only"	"Rhododendron"	"percN"	3	1.1199375	3	1.1199375	3	1.39662312197581	-0.27668562197581	-0.27668562197581	0.0550522341265871	0.200075768712058	6	6	"PaperInPreviousMeta"
"591"	62	62.25	"no"	10	0.51	0.158113883008419	10	0.84	0.91706052144883	"NoAgg.Conv"	"shrubland"	"field study"	"Non-N-fixing"	"N-fixers present"	"Resident N-fixers only"	"Rhododendron"	"percN"	3	1.1199375	3	1.1199375	3	1.39662312197581	-0.27668562197581	-0.27668562197581	-0.480258637411298	0.205766208970204	6	6	"PaperInPreviousMeta"
"592"	62	62.25	"nh"	10	6.74	2.97254100055828	10	2.95	3.09903210696501	"NoAgg.Conv"	"shrubland"	"field study"	"Non-N-fixing"	"N-fixers present"	"Resident N-fixers only"	"Rhododendron"	"percN"	3	1.1199375	3	1.1199375	3	1.39662312197581	-0.27668562197581	-0.27668562197581	1.19530556674551	0.23571888494732	6	6	"PaperInPreviousMeta"
"593"	62	62.26	"som"	10	9.1	4.4904342774391	10	9.31	2.46657657493134	"NoAgg.NoConv"	"shrubland"	"field study"	"Non-N-fixing"	"N-fixers present"	"Resident N-fixers only"	"Rhododendron"	"percN"	3	1.1199375	3	1.1199375	3	1.50673531775148	-0.38679781775148	-0.38679781775148	-0.055512575459634	0.200077041150854	6	6	"PaperInPreviousMeta"
"594"	62	62.26	"no"	10	0.41	0.158113883008419	10	0.65	0.126491106406735	"NoAgg.Conv"	"shrubland"	"field study"	"Non-N-fixing"	"N-fixers present"	"Resident N-fixers only"	"Rhododendron"	"percN"	3	1.1199375	3	1.1199375	3	1.50673531775148	-0.38679781775148	-0.38679781775148	-1.60523826544525	0.264419747221242	6	6	"PaperInPreviousMeta"
"595"	62	62.26	"toti"	10	2.78	1.11803398874989	10	2.72	1.80693109995927	"Agg.Conv"	"shrubland"	"field study"	"Non-N-fixing"	"N-fixers present"	"Resident N-fixers only"	"Rhododendron"	"percN"	3	1.1199375	3	1.1199375	3	1.50673531775148	-0.38679781775148	-0.38679781775148	0.0382421731514858	0.200036561595184	6	6	"PaperInPreviousMeta"
"596"	62	62.26	"nh"	10	2.37	1.10679718105893	10	2.07	1.80249826629598	"NoAgg.Conv"	"shrubland"	"field study"	"Non-N-fixing"	"N-fixers present"	"Resident N-fixers only"	"Rhododendron"	"percN"	3	1.1199375	3	1.1199375	3	1.50673531775148	-0.38679781775148	-0.38679781775148	0.192085001495123	0.200922416194985	6	6	"PaperInPreviousMeta"
"597"	62	62.27	"no"	10	0.73	0.158113883008419	10	0.69	0.379473319220205	"NoAgg.Conv"	"shrubland"	"field study"	"Non-N-fixing"	"N-fixers present"	"Resident N-fixers only"	"Rhododendron"	"percN"	3	1.1199375	3	1.1199375	3	1.34049031050505	-0.22055281050505	-0.22055281050505	0.131776154414451	0.200434123871807	6	6	"PaperInPreviousMeta"
"598"	62	62.27	"som"	10	5	1.83412104289766	10	17.16	4.96477592646436	"NoAgg.NoConv"	"shrubland"	"field study"	"Non-N-fixing"	"N-fixers present"	"Resident N-fixers only"	"Rhododendron"	"percN"	3	1.1199375	3	1.1199375	3	1.34049031050505	-0.22055281050505	-0.22055281050505	-3.11152972895598	0.442040431354421	6	6	"PaperInPreviousMeta"
"599"	62	62.27	"toti"	10	7.15	5.12532925771603	10	1.91	0.658027355054484	"Agg.Conv"	"shrubland"	"field study"	"Non-N-fixing"	"N-fixers present"	"Resident N-fixers only"	"Rhododendron"	"percN"	3	1.1199375	3	1.1199375	3	1.34049031050505	-0.22055281050505	-0.22055281050505	1.37334478177858	0.247151897240961	6	6	"PaperInPreviousMeta"
"600"	62	62.27	"nh"	10	6.42	5.12288980947277	10	1.22	0.537587202228624	"NoAgg.Conv"	"shrubland"	"field study"	"Non-N-fixing"	"N-fixers present"	"Resident N-fixers only"	"Rhododendron"	"percN"	3	1.1199375	3	1.1199375	3	1.34049031050505	-0.22055281050505	-0.22055281050505	1.36719466680879	0.24673053142376	6	6	"PaperInPreviousMeta"
"601"	62	62.28	"nh"	10	5.18	3.35201431977848	10	1.48	0.790569415042095	"NoAgg.Conv"	"shrubland"	"field study"	"Non-N-fixing"	"N-fixers present"	"Resident N-fixers only"	"Rhododendron"	"percN"	3	1.1199375	3	1.1199375	3	1.34734841916412	-0.22741091916412	-0.22741091916412	1.4549941982853	0.252925202926097	6	6	"PaperInPreviousMeta"
"602"	62	62.28	"som"	10	17.98	13.6294167153257	10	13.46	4.04771540501553	"NoAgg.NoConv"	"shrubland"	"field study"	"Non-N-fixing"	"N-fixers present"	"Resident N-fixers only"	"Rhododendron"	"percN"	3	1.1199375	3	1.1199375	3	1.34734841916412	-0.22741091916412	-0.22741091916412	0.430553499483264	0.204634407897932	6	6	"PaperInPreviousMeta"
"603"	62	62.28	"no"	10	0.45	0.25298221281347	10	0.45	0.0948683298050514	"NoAgg.Conv"	"shrubland"	"field study"	"Non-N-fixing"	"N-fixers present"	"Resident N-fixers only"	"Rhododendron"	"percN"	3	1.1199375	3	1.1199375	3	1.34734841916412	-0.22741091916412	-0.22741091916412	0	0.2	6	6	"PaperInPreviousMeta"
"604"	62	62.28	"toti"	10	5.63	3.36154726279432	10	1.93	0.796241169495775	"Agg.Conv"	"shrubland"	"field study"	"Non-N-fixing"	"N-fixers present"	"Resident N-fixers only"	"Rhododendron"	"percN"	3	1.1199375	3	1.1199375	3	1.34734841916412	-0.22741091916412	-0.22741091916412	1.45053728931979	0.25260146069268	6	6	"PaperInPreviousMeta"
"605"	62	62.29	"som"	10	11.97	6.86214252256538	10	4.3	2.1503488089145	"NoAgg.NoConv"	"shrubland"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Rhododendron"	"percN"	3	1.1199375	3	1.1199375	3	1.29253338768212	-0.17259588768212	-0.17259588768212	1.44449381931502	0.252164059850982	6	6	"PaperInPreviousMeta"
"606"	62	62.29	"no"	10	0.37	0.158113883008419	10	0.46	0.126491106406735	"NoAgg.Conv"	"shrubland"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Rhododendron"	"percN"	3	1.1199375	3	1.1199375	3	1.29253338768212	-0.17259588768212	-0.17259588768212	-0.60196434954197	0.209059026952987	6	6	"PaperInPreviousMeta"
"607"	62	62.29	"nh"	10	3.43	2.11872603231281	10	1.14	0.600832755431992	"NoAgg.Conv"	"shrubland"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Rhododendron"	"percN"	3	1.1199375	3	1.1199375	3	1.29253338768212	-0.17259588768212	-0.17259588768212	1.40826635460198	0.249580353137599	6	6	"PaperInPreviousMeta"
"608"	62	62.29	"toti"	10	3.8	2.1246176126541	10	1.6	0.61400325732035	"Agg.Conv"	"shrubland"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Rhododendron"	"percN"	3	1.1199375	3	1.1199375	3	1.29253338768212	-0.17259588768212	-0.17259588768212	1.34723711874877	0.245376196353362	6	6	"PaperInPreviousMeta"
"609"	62	62.3	"toti"	10	3.31	1.13357840487546	10	1.45	0.360555127546399	"Agg.Conv"	"shrubland"	"field study"	"Non-N-fixing"	"N-fixers present"	"Resident N-fixers only"	"Rhododendron"	"percN"	3	1.1199375	3	1.1199375	3	1.35458249909707	-0.23464499909707	-0.23464499909707	2.11765357024615	0.312111416089406	6	6	"PaperInPreviousMeta"
"610"	62	62.3	"som"	10	9.9	3.41525987298185	10	13.18	3.25714598997343	"NoAgg.NoConv"	"shrubland"	"field study"	"Non-N-fixing"	"N-fixers present"	"Resident N-fixers only"	"Rhododendron"	"percN"	3	1.1199375	3	1.1199375	3	1.35458249909707	-0.23464499909707	-0.23464499909707	-0.941249320451186	0.222148757081245	6	6	"PaperInPreviousMeta"
"611"	62	62.3	"no"	10	0.87	0.442718872423573	10	0.42	0.0948683298050514	"NoAgg.Conv"	"shrubland"	"field study"	"Non-N-fixing"	"N-fixers present"	"Resident N-fixers only"	"Rhododendron"	"percN"	3	1.1199375	3	1.1199375	3	1.35458249909707	-0.23464499909707	-0.23464499909707	1.34603320560729	0.245295134764936	6	6	"PaperInPreviousMeta"
"612"	62	62.3	"nh"	10	2.44	1.04355162785557	10	1.03	0.347850542618522	"NoAgg.Conv"	"shrubland"	"field study"	"Non-N-fixing"	"N-fixers present"	"Resident N-fixers only"	"Rhododendron"	"percN"	3	1.1199375	3	1.1199375	3	1.35458249909707	-0.23464499909707	-0.23464499909707	1.73598759702515	0.275341323425629	6	6	"PaperInPreviousMeta"
"613"	64	64.01	"soiln"	69	26.773	9.99286850709044	50	18.348	2.49608693758851	"NoAgg.NoConv"	"shrubland"	"field study"	"N-fixing"	"No N-fixers"	"Invasive N-fixers only"	"Acacia"	"litterpercN"	1	1.730857	1	1.730857	1	1.730857	0	0	1.0749010209986	0.0393474267532045	2	2	"PaperInPreviousMeta"
"614"	64	64.01	"soiln"	69	26.773	9.99286850709044	50	18.348	2.49608693758851	"NoAgg.NoConv"	"shrubland"	"field study"	"N-fixing"	"No N-fixers"	"Invasive N-fixers only"	"Acacia"	"percN"	1	5.11892361445058	2	5.2705812	1	2.21239959106641	2.90652402338417	3.05818160893359	1.0749010209986	0.0393474267532045	2	3	"PaperInPreviousMeta"
"615"	69	69.01	"soiln"	12	10.9	4.50333209967908	12	10.7	5.19615242270663	"NoAgg.Conv"	"wetland"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Phragmites"	"percN"	2	3.525	2	3.525	2	1.67	1.855	1.855	0.0397133334929504	0.166699523934523	4	4	"PaperInPreviousMeta"
"616"	69	69.01	"nminz"	9	0.954285714285714	13.6230416679137	9	0.737142857142857	13.0401448830689	"Agg.Conv"	"wetland"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Phragmites"	"percN"	2	3.525	2	3.525	2	1.67	1.855	1.855	0.015506453010392	0.222228901391249	4	4	"PaperInPreviousMeta"
"617"	69	69.01	"nh"	6	32.5163333333333	88.7617693063855	6	32.0206666666667	128.479965330008	"Agg.Conv"	"wetland"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Phragmites"	"percN"	2	3.525	2	3.525	2	1.67	1.855	1.855	0.00414208122960077	0.333334048201538	4	4	"PaperInPreviousMeta"
"618"	69	69.02	"soiln"	12	8.6	2.42487113059643	12	10.7	5.19615242270663	"NoAgg.Conv"	"wetland"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Lythrum"	"cn"	2	20.7529	2	20.7529	0	NA	NA	NA	-0.500032774948087	0.171875682833798	2	2	"PaperInPreviousMeta"
"619"	69	69.02	"soiln"	12	8.6	2.42487113059643	12	10.7	5.19615242270663	"NoAgg.Conv"	"wetland"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Lythrum"	"percN"	2	2.625	2	2.625	2	1.67	0.955	0.955	-0.500032774948087	0.171875682833798	4	4	"PaperInPreviousMeta"
"620"	69	69.02	"nh"	6	32.1895	117.923756993237	6	32.0206666666667	128.479965330008	"Agg.Conv"	"wetland"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Lythrum"	"cn"	2	20.7529	2	20.7529	0	NA	NA	NA	0.00126335305529747	0.333333399835873	2	2	"PaperInPreviousMeta"
"621"	69	69.02	"nh"	6	32.1895	117.923756993237	6	32.0206666666667	128.479965330008	"Agg.Conv"	"wetland"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Lythrum"	"percN"	2	2.625	2	2.625	2	1.67	0.955	0.955	0.00126335305529747	0.333333399835873	4	4	"PaperInPreviousMeta"
"622"	69	69.02	"nminz"	9	-0.831428571428571	7.54742718698611	9	0.737142857142857	13.0401448830689	"Agg.Conv"	"wetland"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Lythrum"	"cn"	2	20.7529	2	20.7529	0	NA	NA	NA	-0.140200788536855	0.222768229475177	2	2	"PaperInPreviousMeta"
"623"	69	69.02	"nminz"	9	-0.831428571428571	7.54742718698611	9	0.737142857142857	13.0401448830689	"Agg.Conv"	"wetland"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Lythrum"	"percN"	2	2.625	2	2.625	2	1.67	0.955	0.955	-0.140200788536855	0.222768229475177	4	4	"PaperInPreviousMeta"
"624"	71	71.01	"soiln"	10	0.252	0.0249819935153302	10	0.289	0.0347850542618522	"NoAgg.NoConv"	"grassland"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Bothriochloa"	"cn"	3	116.168727705113	2	125.9	3	101.9	14.268727705113	24	-1.17006613309124	0.234226368895177	6	5	"PaperInPreviousMeta"
"625"	71	71.01	"soiln"	10	0.252	0.0249819935153302	10	0.289	0.0347850542618522	"NoAgg.NoConv"	"grassland"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Bothriochloa"	"percN"	3	0.515057764549653	2	0.709645158261983	3	0.229739005440666	0.285318759108987	0.479906152821317	-1.17006613309124	0.234226368895177	6	5	"PaperInPreviousMeta"
"626"	71	71.01	"nminz"	10	0.08875	0.214187184490576	10	0.127	0.451156538489937	"Agg.Conv"	"grassland"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Bothriochloa"	"cn"	3	116.168727705113	2	125.9	3	101.9	14.268727705113	24	-0.10372594727197	0.200268976803437	6	5	"PaperInPreviousMeta"
"627"	71	71.01	"nminz"	10	0.08875	0.214187184490576	10	0.127	0.451156538489937	"Agg.Conv"	"grassland"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Bothriochloa"	"percN"	3	0.515057764549653	2	0.709645158261983	3	0.229739005440666	0.285318759108987	0.479906152821317	-0.10372594727197	0.200268976803437	6	5	"PaperInPreviousMeta"
"628"	71	71.01	"nitrif"	10	0.0591	0.247628552473256	10	0.0745	0.242126000256065	"Agg.Conv"	"grassland"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Bothriochloa"	"cn"	3	116.168727705113	2	125.9	3	101.9	14.268727705113	24	-0.0602212849627848	0.200090665079064	6	5	"PaperInPreviousMeta"
"629"	71	71.01	"nitrif"	10	0.0591	0.247628552473256	10	0.0745	0.242126000256065	"Agg.Conv"	"grassland"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Bothriochloa"	"percN"	3	0.515057764549653	2	0.709645158261983	3	0.229739005440666	0.285318759108987	0.479906152821317	-0.0602212849627848	0.200090665079064	6	5	"PaperInPreviousMeta"
"630"	71	71.01	"soilcn"	10	13.9285714285714	2.00974895708152	10	14.4636678200692	3.50467833711097	"Agg.Conv"	"grassland"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Bothriochloa"	"cn"	3	116.168727705113	2	125.9	3	101.9	14.268727705113	24	-0.179377254972664	0.200804404990038	6	5	"PaperInPreviousMeta"
"631"	71	71.01	"soilcn"	10	13.9285714285714	2.00974895708152	10	14.4636678200692	3.50467833711097	"Agg.Conv"	"grassland"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Bothriochloa"	"percN"	3	0.515057764549653	2	0.709645158261983	3	0.229739005440666	0.285318759108987	0.479906152821317	-0.179377254972664	0.200804404990038	6	5	"PaperInPreviousMeta"
"632"	71	71.02	"soilcn"	10	12.7272727272727	1.10180570953815	10	12.1343873517787	1.25845593062777	"Agg.Conv"	"grassland"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Bothriochloa"	"cn"	3	84.9252318668252	2	89.43	3	78.32	6.60523186682521	11.11	0.480055394405059	0.205761329542435	6	5	"PaperInPreviousMeta"
"633"	71	71.02	"soilcn"	10	12.7272727272727	1.10180570953815	10	12.1343873517787	1.25845593062777	"Agg.Conv"	"grassland"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Bothriochloa"	"percN"	3	0.583914038583988	2	0.601275068735345	3	0.558457982643583	0.025456055940405	0.0428170860917619	0.480055394405059	0.205761329542435	6	5	"PaperInPreviousMeta"
"634"	71	71.02	"soiln"	10	0.253	0.0199223492590608	10	0.253	0.0474341649025257	"NoAgg.NoConv"	"grassland"	"field study"	"Non-N-fixing"	"No N-fixers"	"No N-fixers"	"Bothriochloa"	"cn"	3	84.9252318668252	2	89.43	3	78.32	6.60523186682521	11.11	0	0.2	6	5	"PaperInPreviousMeta"
